ticker,news_sentiment_7d,news_sentiment_30d,news_sentiment_trend,news_volume_7d,news_volume_ratio,news_positive_pct,news_negative_pct,filing_count_30d,filing_sentiment,has_8k_recent,filing_risk_sentiment,mgmt_outlook,fda_event_recent,fda_sentiment,clinical_trial_active,regulatory_risk,days_to_earnings,earnings_surprise_last,guidance_sentiment,event_risk_score,sentiment_confidence,composite_sentiment
IHI,0.04640232399106026,0.04640232399106026,0.0,1,4.28,66.66666666666666,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.23571953520178796,0.8,0.016240813396871088
INCY,0.29716799352318046,0.29716799352318046,0.0,10,4.28,40.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,35.12403789445395,0,0.3055664012953639,0.8,0.15669485457479407
INSM,0.5469843223690987,-0.2880266701802611,0.8350109925493598,2,0.856,20.0,50.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,-31.92160087719299,0,0.19560313552618025,0.8,0.14356211151339504
INTC,0.16747008860111237,0.16747008860111237,0.0,10,4.28,30.0,20.0,5,0.0,1,0.0,0.0,0,0,0,0.3,90,50.0,0,0.5115059822797775,0.8,0.13361453101038934
INTU,0.38680419931188226,0.38680419931188226,0.0,10,4.28,50.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,12.692119698039441,0,0.22763916013762353,0.8,0.15441964930621793
INVH,0.14317607805132865,-0.21348300017416477,0.3566590782254934,5,2.14,10.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-14.312243003050796,0,0.2763647843897343,0.8,0.028643262813388828
IP,-0.63429114750276,-0.08819460966624319,-0.5460965378365169,3,1.284,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.11814177049944799,0.8,-0.297001901625966
IQV,-0.45623749904334543,-0.3472186904400587,-0.10901880860328672,5,2.14,10.0,50.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,0.690702891766328,0,0.2137525001913309,0.8,-0.1586470703275214
IR,0.14137579230591654,0.14137579230591654,0.0,10,4.28,30.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,4.025938935422865,0,0.3367248415388167,0.8,0.05552043571020509
IRM,0.38048418207714957,0.36685079662129283,0.013633385455856739,3,1.605,60.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,3.8138838305621343,0,0.16890316358457008,0.8,0.13889028947284554
ISRG,0.26536892130970957,0.26536892130970957,0.0,10,4.28,50.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,18.66506547938313,0,0.31192621573805807,0.8,0.12087672067747304
IT,0.08168436577543617,-0.1857322168070823,0.26741658258251844,5,2.14,20.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,12.208514177004657,0,0.2286631268449128,0.8,0.04690229928690964
ITW,0.2915290274657309,0.2915290274657309,0.0,10,4.28,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,1.2394387166412366,0,0.18669419450685382,0.8,0.10389431768796767
IVZ,0.23172008916735648,0.23172008916735648,0.0,10,4.28,40.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-1.214883624200633,0,0.3186559821665287,0.8,0.0792797057722738
IWM,-0.23507863227277995,-0.23507863227277995,0.0,10,4.28,40.0,60.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.197984273545444,0.8,-0.08227752129547297
J,-0.5297034181033572,0.14942807266488672,-0.679131490768244,3,1.284,50.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,1.78286322511974,0,0.19905931637932855,0.8,-0.1827219014984954
JBHT,0.28429051605053246,0.663685420434922,-0.3793949043843895,4,1.712,90.0,10.0,3,0.0021271750330924986,1,0.0,0.0010635875165462493,0,0,0,0.3,90,3.087077446761397,0,0.36814189678989345,0.8,0.10477044929775621
JBL,0.5058835195377469,0.5898306348361075,-0.08394711529836063,8,3.424,90.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,7.215738792168862,0,0.2638232960924506,0.8,0.1878828400264647
JCI,0.1352363481807212,-0.010957542806863785,0.14619389098758498,6,2.568,40.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.703223354473986,0,0.21795273036385576,0.8,0.05588755689496339
JKHY,-0.17435529672851166,-0.11944635789841414,-0.05490893883009752,6,2.568,30.0,40.0,1,0.00272093570480744,1,0.3,0.00136046785240372,0,0,0,0.3,90,17.06690140845071,0,0.27012894065429766,0.3,-0.03460772103086078
JNJ,0.5771211066283286,0.5771211066283286,0.0,10,4.28,60.0,0.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,0.848999167061975,0,0.3095757786743343,0.8,0.20326588607050797
JPM,-0.30947694350034,-0.30947694350034,0.0,10,4.28,0.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,7.7848223002079555,0,0.183104611299932,0.8,-0.09663969677480706
KDP,0.46728309877216817,0.46728309877216817,0.0,10,4.28,70.0,20.0,3,0.0004727055629094441,1,0.0,0.00023635278145472206,0,0,0,0.3,90,4.250200481154779,0,0.33154338024556634,0.8,0.17006619696086386
KEY,0.3808142348813514,0.40511476835235954,-0.024300533471008134,6,2.568,50.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,8.017872047920662,0,0.2288371530237297,0.8,0.145311790280354
KEYS,0.3704948977434209,0.30626890948042274,0.06422598826299819,7,2.996,40.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,8.750125288162767,0,0.23090102045131583,0.8,0.14279840214244147
KHC,0.013495240360498428,0.013495240360498428,0.0,10,4.28,10.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,9.118743994397501,0,0.2423009519279003,0.8,0.018401450117770703
KIM,0.41396853197366,0.46043609995394946,-0.04646756798028945,5,2.14,60.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-3.6879946205969056,0,0.162206293605268,0.8,0.13935699425988565
KKR,-0.3945185731165111,-0.3945185731165111,0.0,10,4.28,0.0,50.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,-1.6335851045143113,0,0.2260962853766978,0.8,-0.14053187824755037
KLAC,-0.21359679354354738,-0.21359679354354738,0.0,10,4.28,30.0,50.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,0.5932158116622149,0,0.26228064129129053,0.8,-0.07386905402274825
KMB,0.10529894260689616,0.10529894260689616,0.0,10,4.28,50.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,2.236222760793191,0,0.34394021147862075,0.8,0.04020896405360344
KMI,-0.01384326065890491,-0.01384326065890491,0.0,10,4.28,40.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,22.09701625416529,0,0.422231347868219,0.8,0.028300383150631214
KO,0.4308707856107503,0.4308707856107503,0.0,10,4.28,50.0,10.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,5.8761249338274135,0,0.21882584287784995,0.8,0.1596189623645037
KR,-0.09499231306836009,-0.09499231306836009,0.0,10,4.28,30.0,40.0,1,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,6.469697725873797,0,0.286001537386328,0.3,-0.022904610475187583
KVUE,0.05965319289160626,0.10824525989592075,-0.04859206700431449,7,2.996,30.0,30.0,1,-0.008794304728507995,0,0.0,-0.004397152364253997,0,0,0,0.3,90,21.239335428828024,0,0.2930693614216787,0.3,0.050099329236751824
L,0.0,0.8866577111184597,-0.8866577111184597,0,0.0,20.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,0.0,0,0.245,0.5,0.0
LDOS,0.5354750389233232,0.5354750389233232,0.0,10,4.28,60.0,0.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,5.910658986864763,0,0.19790499221533536,0.8,0.19628225210346026
LEN,-0.561235759453848,-0.561235759453848,0.0,10,4.28,10.0,80.0,2,0.0,0,0.0,0.0,0,0,0,0.3,90,-7.229753948006492,0,0.2527528481092304,0.8,-0.2072771467308565
LH,0.2806022144854069,0.38104747217148544,-0.10044525768607854,5,2.14,40.0,0.0,2,0.0,0,0.0,0.0,0,0,0,0.3,90,3.247606532757656,0,0.30887955710291864,0.8,0.1030821848690289
LHX,-0.03847057400271296,-0.03847057400271296,0.0,10,4.28,30.0,50.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,3.6479737908340395,0,0.2973058851994574,0.8,-0.007992740214698478
LII,0.2936106969136745,0.07520137969404458,0.2184093172196299,8,3.424,20.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,5.256873902265067,0,0.3062778606172651,0.8,0.11064905477318365
LIN,0.2796789724379778,0.2796789724379778,0.0,10,4.28,40.0,10.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,0.5448573699380426,0,0.18906420551240444,0.8,0.09934307891812705
LITE,0.07448417618870735,0.07448417618870735,0.0,10,4.28,20.0,20.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,18.563324884808974,0,0.2901031647622585,0.8,0.05391444899326103
LLY,-0.11470033815130591,-0.11470033815130591,0.0,10,4.28,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,9.135542290746354,0,0.2220599323697388,0.8,-0.026441804916837536
LMT,0.044945815671235324,0.044945815671235324,0.0,10,4.28,40.0,50.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-3.7826563755942546,0,0.3560108368657529,0.8,0.01005705092154098
LNT,0.6490440191701055,0.6202970278848495,0.02874699128525593,4,2.4457142857142857,70.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.6711613819538345,0,0.1151911961659789,0.8,0.23117214878246764
LOW,0.11878139479085803,0.11878139479085803,0.0,10,4.28,30.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,1.9252548131370264,0,0.22124372104182838,0.8,0.04446137039650585
LRCX,-0.439133688993752,-0.439133688993752,0.0,10,4.28,20.0,70.0,2,0.005442646890878678,1,0.0,0.002721323445439339,0,0,0,0.3,90,7.866157910184911,0,0.2771732622012496,0.3,-0.1402647602152722
LULU,-0.6886475614272058,-0.6886475614272058,0.0,10,4.28,0.0,80.0,2,-0.006595728546380996,1,0.0,0.0,0,0,0,0.3,90,4.833427843842121,0,0.22727048771455882,0.8,-0.23575522329767312
LUV,0.4022908519953489,0.4022908519953489,0.0,10,4.28,70.0,30.0,2,-0.014333936075369516,1,0.0,-0.007166968037684758,0,0,0,0.3,90,-5.033238366571696,0,0.2845418296009302,0.3,0.1289517598259037
LVS,0.23909221654757856,0.23909221654757856,0.0,10,4.28,50.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,20.054354279080194,0,0.31718155669048426,0.8,0.11376380721027278
LYB,0.15186741269592727,0.1589919320307672,-0.007124519334839929,7,2.996,40.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.21462651746081457,0.8,-0.021846405556425454
LYV,-0.3888565367087722,-0.7262731264345348,0.3374165897257626,2,0.856,0.0,90.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.2174743375507318,0,0.16722869265824558,0.8,-0.13792599935439634
MA,0.08848888818174601,0.08848888818174601,0.0,10,4.28,60.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,12.255943551296951,0,0.22730222236365077,0.8,0.049355026190556525
MAA,-0.17561756130307912,-0.3865517069186483,0.2109341456155692,5,3.0571428571428574,30.0,60.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,2.611111111111107,0,0.26987648773938416,0.8,-0.05754947978941103
MAR,0.46400610863098074,0.4270568178035319,0.036949290827448855,7,2.996,50.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.51280906082156,0,0.15219877827380385,0.8,0.1601329244296109
MAS,0.8910275736823678,0.8910275736823678,0.0,10,4.28,100.0,0.0,3,-0.005276582837104797,1,0.0,-0.0026382914185523985,0,0,0,0.3,90,18.61855011633743,0,0.24679448526352643,0.3,0.3382045011122034
MCD,-0.01795697631314397,-0.01795697631314397,0.0,10,4.28,40.0,30.0,1,0.0025537243112921716,0,0.0,0.0012768621556460858,0,0,0,0.3,90,2.2203438141948637,0,0.3014086047373712,0.3,-0.002188308694920442
MCHP,0.6506932448828593,0.7021229614503681,-0.05142971656750883,8,3.424,70.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.746123668970669,0,0.11486135102342815,0.8,0.23186182121245674
MCK,0.2303697352297604,0.2303697352297604,0.0,10,4.28,50.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,0.7062375330206493,0,0.3189260529540479,0.8,0.08168876362994712
MCO,0.53855538694188,0.53855538694188,0.0,10,4.28,70.0,10.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,2.57552211651442,0,0.377288922611624,0.8,0.19235766860442963
MDLZ,0.18172094617038964,0.18172094617038964,0.0,10,4.28,50.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,10.217309052624651,0,0.32865581076592204,0.8,0.07892829473857335
MDT,0.056686576502397654,0.056686576502397654,0.0,10,4.28,30.0,40.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,1.863502906105819,0,0.2936626846995205,0.8,0.022635556134997906
MELI,-0.02793845385313034,-0.02793845385313034,0.0,10,4.28,40.0,30.0,1,-0.006595728546380996,0,0.0,-0.003297864273190498,0,0,0,0.3,90,-3.5616610826274644,0,0.29941230922937395,0.8,-0.01709966903645111
MET,0.07661531120538712,0.2109387120231986,-0.1343234008178115,2,0.856,40.0,20.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,6.299414285958248,0,0.28967693775892256,0.8,0.03626448035082286
META,-0.5476543915458023,-0.5476543915458023,0.0,10,4.28,0.0,60.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,7.995957448619828,0,0.2554691216908395,0.8,-0.17968510086810105
MGM,-0.008178778737783433,-0.008178778737783433,0.0,10,4.28,30.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,-7.830634087617337,0,0.4233642442524433,0.8,-0.014608523689650207
MKC,0.16062624079899657,0.1460817283950746,0.014544512403921961,9,3.852,40.0,30.0,6,4.524822746004382e-05,1,0.0,2.262411373002191e-05,0,0,0,0.3,90,10.66212840160293,0,0.5128747518402007,0.8,0.0722259513502912
MLM,0.13259785633999854,0.1018353532999754,0.030762503040023148,8,3.424,30.0,20.0,1,-0.006595728546380996,1,0.0,-0.003297864273190498,0,0,0,0.3,90,-7.182320441988948,0,0.2784804287320003,0.3,0.03365705049210176
MMM,-0.16406108057126403,-0.16406108057126403,0.0,10,4.28,20.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,7.875952736218099,0,0.33218778388574716,0.8,-0.04560744909561526
MNST,0.28007664054166526,0.15349664306268096,0.1265799974789843,8,3.424,30.0,20.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,-4.496948054644346,0,0.18898467189166696,0.8,0.09191955461754407
MO,0.03835941590368748,0.03835941590368748,0.0,10,4.28,40.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-1.3252774277776957,0,0.23732811681926252,0.8,0.011437879424624074
MOS,0.0,-0.3928921679034829,0.3928921679034829,0,0.0,20.0,60.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.305,0.5,-0.075
MPC,0.2210370940156281,0.2210370940156281,0.0,10,4.28,40.0,10.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,50.0,0,0.2607925811968744,0.8,0.15236298290546985
MPWR,0.3536486650817096,0.3536486650817096,0.0,10,4.28,50.0,10.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,1.129739532860835,0,0.17427026698365805,0.8,0.12610979458781738
MRK,0.5294921367429197,0.5294921367429197,0.0,10,4.28,60.0,0.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,1.4683060761609275,0,0.13910157265141604,0.8,0.188162859484191
MRNA,-0.215364991966635,-0.215364991966635,0.0,10,4.28,30.0,50.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,18.87860240519177,0,0.20192700160667304,0.8,-0.04705984358053458
MRSH,0.6208200913388282,0.5739439526572824,0.04687613868154583,4,1.712,80.0,10.0,3,0.00042543500661849974,1,0.0,0.00021271750330924987,0,0,0,0.3,90,2.1412405348599735,0,0.30083598173223436,0.8,0.2206265232728654
MRVL,0.1202719529159367,0.1202719529159367,0.0,10,4.28,30.0,30.0,2,0.0023068894632160665,0,0.0,0.0011534447316080333,0,0,0,0.3,90,1.054759047558906,0,0.3409456094168127,0.8,0.04436938893088102
MS,0.619758851826191,0.619758851826191,0.0,10,4.28,70.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,13.66498323192959,0,0.12104822963476182,0.8,0.2374130729870612
MSCI,0.3971982224740916,0.2613565158098936,0.13584170666419798,9,3.852,50.0,20.0,4,0.0,1,0.0,0.0,0,0,0,0.3,90,2.13220621278067,0,0.40556035550518166,0.8,0.14221768718510305
MSFT,-0.12126658838242292,-0.12126658838242292,0.0,10,4.28,20.0,40.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,5.692592838433292,0,0.3407466823235154,0.8,-0.03390441667619808
MSI,0.7249873103573918,0.4022497796453536,0.32273753071203826,4,1.712,70.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.444521019986219,0,0.10000253792852164,0.8,0.2619123401550665
MSTR,-0.24938681926578282,-0.24938681926578282,0.0,10,4.28,20.0,50.0,5,0.0,1,0.0,0.0,0,0,0,0.3,90,-50.0,0,0.49512263614684343,0.8,-0.16228538674302398
MTB,0.08866428785646956,0.18385881315916777,-0.09519452530269822,6,2.568,50.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,2.6528172357311286,0,0.4072671424287061,0.8,0.035011726603361035
MTD,0.8279201425611973,-0.02490044292062521,0.8528205854818225,1,0.7133333333333334,40.0,60.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,4.311435219163315,0,0.07941597148776054,0.8,0.296239202725164
MU,0.325583876715973,0.325583876715973,0.0,10,4.28,50.0,20.0,1,0.0014181166887283325,0,0.0,0.0007090583443641662,0,0,0,0.3,90,33.20725957727441,0,0.2398832246568054,0.8,0.16419068122312064
NCLH,0.01457057404331863,0.01457057404331863,0.0,10,4.28,40.0,30.0,0,0.0021271750330924986,0,0.0,0.0010635875165462493,0,0,0,0.3,90,5.5090813173562525,0,0.24208588519133628,0.8,0.014001475401123648
NDAQ,0.6517660909332335,0.6517660909332335,0.0,10,4.28,70.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,2.8409821313793535,0,0.2346467818133533,0.8,0.23237960502370072
NDSN,-0.01659542601555586,0.3237672523595393,-0.34036267837509515,2,0.856,60.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-0.09442552186962616,0,0.24168091479688886,0.8,-0.005950037388248989
NEE,0.55274791251868,0.55274791251868,0.0,10,4.28,60.0,0.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,5.957947332095544,0,0.25445041749626396,0.8,0.2023986903796813
NEM,0.2805771335028112,0.2805771335028112,0.0,10,4.28,50.0,20.0,3,0.0007090583443641662,1,0.0,0.0003545291721820831,0,0,0,0.3,90,33.450524368525905,0,0.36888457329943775,0.8,0.14859050078208202
NFLX,-0.08560025673359632,-0.08560025673359632,0.0,10,4.28,30.0,40.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,-1.3996440767639868,0,0.40787994865328075,0.8,-0.03205955597190469
NI,0.2916436862045278,0.35793849932961164,-0.06629481312508384,6,2.568,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.938801873082516,0,0.18667126275909446,0.8,0.10648349298120849
NKE,-0.4474446717184037,-0.4474446717184037,0.0,10,4.28,20.0,60.0,2,0.0,0,0.0,0.0,0,0,0,0.3,90,24.267708148411135,0,0.2755110656563192,0.8,-0.12020407287882459
NOC,0.2871200151741505,0.2871200151741505,0.0,10,4.28,50.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,1.2803552400212388,0,0.3075759969651699,0.8,0.10241253817098452
NOW,0.2569398979656398,0.2569398979656398,0.0,10,4.28,40.0,20.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,0.3943323776896863,0,0.37361202040687197,0.8,0.09052046285450846
NRG,-0.2206686639226973,-0.2206686639226973,0.0,10,4.28,30.0,50.0,3,0.0024678573198616506,1,0.0,0.0012339286599308253,0,0,0,0.3,90,16.38056444573757,0,0.3808662672154605,0.3,-0.05192282850837919
NSC,0.1851523240096867,0.1851523240096867,0.0,10,4.28,50.0,30.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,6.275466007892446,0,0.38796953519806265,0.8,0.074216512415229
NTAP,0.3564865901134908,0.3618610887788236,-0.005374498665332794,4,1.712,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.78389201873382,0,0.17370268197730182,0.8,0.1289461445678225
NTRS,0.5753336719353683,0.6449748140294105,-0.06964114209404215,8,3.424,70.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,16.141529811087878,0,0.12993326561292634,0.8,0.22557907989401071
NUE,0.46717132460325955,0.46717132460325955,0.0,10,4.28,60.0,10.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,14.674013377451473,0,0.15156573507934806,0.8,0.18552098367731806
NVDA,0.04005033662542701,0.04005033662542701,0.0,10,4.28,40.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,5.32338179075756,0,0.23698993267491458,0.8,0.02200269050503579
NVR,-0.8348725265158075,-0.7222526031546295,-0.11261992336117799,7,2.996,10.0,80.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-14.442262290023047,0,0.0780254946968385,0.8,-0.3138687777155672
NWS,-0.6446444079279899,-0.5509783389046788,-0.0936660690233111,5,2.14,10.0,70.0,20,7.090583443641662e-05,1,0.0,0.0,0,0,0,0.3,90,6.923282544774134,0,0.416071118414402,0.3,-0.21521934720730435
NWSA,-0.6446444079279899,-0.5509783389046788,-0.0936660690233111,5,2.14,10.0,70.0,20,7.090583443641662e-05,1,0.0,0.0,0,0,0,0.3,90,6.923282544774134,0,0.416071118414402,0.3,-0.21521934720730435
NXPI,0.1134080427698791,0.1134080427698791,0.0,10,4.28,60.0,40.0,3,0.0,1,0.0,0.0,0,0,0,0.3,90,2.2433189857462636,0,0.40231839144602416,0.8,0.043057793448077086
O,0.2704323885962367,0.2704323885962367,0.0,10,4.28,40.0,0.0,2,0.001701740026473999,0,0.0,0.0008508700132369995,0,0,0,0.3,90,-18.45937754121386,0,0.31091352228075264,0.8,0.06747279170480425
ODFL,-0.024830260407179595,-0.024830260407179595,0.0,10,4.28,30.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,8.62625896881283,0,0.3000339479185641,0.8,0.004248797310706386
OKE,0.34728182666003704,0.34728182666003704,0.0,10,4.28,40.0,10.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-5.540836309180965,0,0.29554363466799255,0.8,0.11323738486724151
OMC,0.3768180126324296,0.3768180126324296,0.0,10,4.28,70.0,10.0,2,-0.003297864273190498,1,0.0,-0.001648932136595249,0,0,0,0.3,90,3.1252374594283587,0,0.28963639747351405,0.3,0.13558480132853573
ON,0.3185054060071707,0.3185054060071707,0.0,10,4.28,50.0,20.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.5493117979778526,0,0.18129891879856586,0.8,0.1153008597994765
ORCL,0.051740271504968405,0.051740271504968405,0.0,10,4.28,30.0,30.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,5.69076888558237,0,0.2946519456990063,0.8,0.026645248355112495
ORLY,0.030164991691708564,0.030164991691708564,0.0,10,4.28,20.0,10.0,2,0.0008508700132369995,1,0.0,0.00042543500661849974,0,0,0,0.3,90,-1.897116327912346,0,0.35896700166165824,0.8,0.007967333604200577
OTIS,0.34046270977705717,0.34046270977705717,0.0,10,4.28,60.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-0.8455976559453632,0,0.29690745804458857,0.8,0.11789355193805195
OXY,0.3266637707129121,0.3266637707129121,0.0,10,4.28,50.0,20.0,1,-0.006595728546380996,0,0.0,-0.003297864273190498,0,0,0,0.3,90,50.0,0,0.2396672458574176,0.3,0.18735360118560493
PANW,0.03393808910623193,0.03393808910623193,0.0,10,4.28,40.0,40.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,9.944067290038856,0,0.2982123821787536,0.8,0.026794432122239458
PAYX,-0.8436093740165234,0.13431041156873108,-0.9779197855852544,1,0.428,40.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,2.306380687427076,0,0.07627812519669533,0.8,-0.2918037098746425
PCAR,0.1246312603354454,0.1246312603354454,0.0,10,4.28,40.0,20.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,-0.8663419680186296,0,0.34007374793291095,0.8,0.04232142816537794
PCG,0.11286963475868106,0.11286963475868106,0.0,10,4.28,30.0,30.0,2,0.0,1,0.0,0.0,0,0,0,0.3,90,8.827697914557593,0,0.3424260730482638,0.8,0.05274591903737476
PDD,-0.11992935712138812,-0.05876609832048416,-0.06116325880090396,6,2.568,30.0,40.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,-15.83729050312552,0,0.2210141285757224,0.8,-0.06573121074717413
PEG,0.2650244292906589,0.32896510595455764,-0.06394067666389874,9,3.852,40.0,10.0,2,0.005442646890878678,1,0.0,0.002721323445439339,0,0,0,0.3,90,1.437024513947589,0,0.3119951141418682,0.8,0.09654688108991559
PEP,0.30916991834528745,0.30916991834528745,0.0,10,4.28,60.0,30.0,2,0.0007090583443641662,1,0.0,0.0003545291721820831,0,0,0,0.3,90,3.745134933113396,0,0.3031660163309425,0.8,0.11403989132382995
PFE,0.3760983114596456,0.3760983114596456,0.0,10,4.28,60.0,20.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,16.180819602872834,0,0.22978033770807088,0.8,0.1559056384151852
PFG,0.3792734922841191,0.3792734922841191,0.0,10,4.28,40.0,10.0,3,0.0021271750330924986,1,0.0,0.0010635875165462493,0,0,0,0.3,90,2.9400063653723776,0,0.3491453015431762,0.8,0.13779388435742798
PG,0.39602328799664976,0.39602328799664976,0.0,10,4.28,40.0,0.0,4,0.0012600280344486237,1,0.0,0.0006300140172243119,0,0,0,0.3,90,2.2199078092152327,0,0.40579534240067,0.8,0.14231602092298484
PGR,0.06583000840619206,0.06583000840619206,0.0,10,4.28,40.0,40.0,1,0.0,0,0.0,0.0,0,0,0,0.3,90,1.6054275817453647,0,0.2918339983187616,0.8,0.025448644314785267
PH,0.22924155602231622,0.22924155602231622,0.0,10,4.28,40.0,30.0,0,0.0,0,0.0,0.0,0,0,0,0.3,90,6.751882112431367,0,0.19915168879553674,0.8,0.09036236777645772
PHM,-0.36976191089488564,-0.36976191089488564,0.0,10,4.28,20.0,60.0,2,-0.007781057804822924,1,0.0,-0.003890528902411462,0,0,0,0.3,90,-1.1481176723971231,0,0.2910476178210229,0.8,-0.13347316266325251
PKG,0.1322020536288619,0.1322020536288619,0.0,10,4.28,40.0,30.0,1,0.0,1,0.0,0.0,0,0,0,0.3,90,12.537629769954314,0,0.27855958927422764,0.8,0.06507716342503313
PLD,0.8851154772564769,0.6398232977371663,0.2452921795193106,6,2.568,80.0,0.0,5,0.004116458147764205,1,0.0,0.0020582290738821027,0,0,0,0.3,90,41.55994700816959,0,0.3679769045487046,0.8,0.3733652749963505
